frame,gid,cls,x_m,y_m,conf,speed_ms,cam,time_s,zone
18487,36,player_home,20.88,19.21,0.658,2.22,?,16.249566365645233,Zona defensiva
18487,4,player_home,45.36,14.67,0.696,2.59,?,16.249566365645233,Zona media
18487,31,gk_away,5.13,33.87,0.576,1.65,?,16.249566365645233,Zona defensiva
18488,2,player_home,51.29,41.49,0.925,0.1,?,16.282933031693787,Zona media
18488,28,player_home,31.38,48.99,0.803,0.94,?,16.282933031693787,Zona defensiva
18488,13,player_home,50.29,49.3,0.921,0.89,?,16.282933031693787,Zona media
18488,5,player_home,51.0,29.52,0.889,2.81,?,16.282933031693787,Zona media
18488,1,player_home,44.27,40.49,0.902,0.76,?,16.282933031693787,Zona media
18488,26,player_away,10.33,40.72,0.74,1.35,?,16.282933031693787,Zona defensiva
18488,19,player_away,35.27,55.72,0.875,1.88,?,16.282933031693787,Zona media
18488,3,player_away,48.74,38.7,0.888,1.61,?,16.282933031693787,Zona media
18488,33,player_away,23.7,31.79,0.814,1.95,?,16.282933031693787,Zona defensiva
18488,6,player_home,36.72,27.91,0.741,1.23,?,16.282933031693787,Zona media
18488,17,gk_home,80.02,30.67,0.714,1.6,?,16.282933031693787,Zona ofensiva
18488,24,player_away,25.52,56.89,0.883,1.46,?,16.282933031693787,Zona defensiva
18488,22,player_home,26.44,30.64,0.778,0.5,?,16.282933031693787,Zona defensiva
18488,39,player_away,28.92,27.54,0.785,1.72,?,16.282933031693787,Zona defensiva
18488,10,player_away,42.23,42.08,0.869,0.57,?,16.282933031693787,Zona media
18488,36,player_home,21.06,19.39,0.733,5.59,?,16.282933031693787,Zona defensiva
18488,4,player_home,45.35,14.44,0.734,5.35,?,16.282933031693787,Zona media
18488,31,gk_away,5.12,33.84,0.587,1.16,?,16.282933031693787,Zona defensiva
18488,40,player_home,10.71,31.73,0.531,3.99,?,16.282933031693787,Zona defensiva
18488,16,player_away,42.7,8.79,0.562,4.32,?,16.282933031693787,Zona media
18489,2,player_home,51.29,41.47,0.928,0.43,?,16.316299697742338,Zona media
18489,28,player_home,31.39,48.99,0.8,0.41,?,16.316299697742338,Zona defensiva
18489,13,player_home,50.32,49.3,0.927,0.82,?,16.316299697742338,Zona media
18489,5,player_home,50.99,29.49,0.889,1.56,?,16.316299697742338,Zona media
18489,1,player_home,44.3,40.51,0.905,0.74,?,16.316299697742338,Zona media
18489,26,player_away,10.24,40.68,0.741,2.44,?,16.316299697742338,Zona defensiva
18489,19,player_away,35.28,55.71,0.877,0.76,?,16.316299697742338,Zona media
18489,3,player_away,48.76,38.72,0.888,0.99,?,16.316299697742338,Zona media
18489,33,player_away,23.74,31.8,0.811,0.97,?,16.316299697742338,Zona defensiva
18489,6,player_home,36.77,27.94,0.612,1.52,?,16.316299697742338,Zona media
18489,17,gk_home,79.99,30.76,0.691,1.69,?,16.316299697742338,Zona ofensiva
18489,24,player_away,25.52,56.88,0.879,0.5,?,16.316299697742338,Zona defensiva
18489,22,player_home,26.46,30.64,0.785,0.44,?,16.316299697742338,Zona defensiva
18489,39,player_away,28.9,27.49,0.802,1.5,?,16.316299697742338,Zona defensiva
18489,10,player_away,42.24,42.06,0.869,0.6,?,16.316299697742338,Zona media
18489,36,player_home,21.16,19.43,0.741,4.01,?,16.316299697742338,Zona defensiva
18489,4,player_home,45.37,14.39,0.768,2.94,?,16.316299697742338,Zona media
18489,31,gk_away,5.05,33.77,0.592,2.3,?,16.316299697742338,Zona defensiva
18489,40,player_home,10.84,31.81,0.557,4.43,?,16.316299697742338,Zona defensiva
18489,16,player_away,42.76,8.93,0.66,4.58,?,16.316299697742338,Zona media
18490,2,player_home,51.28,41.46,0.93,0.29,?,16.34966636379089,Zona media
18490,28,player_home,31.4,48.99,0.804,0.35,?,16.34966636379089,Zona defensiva
18490,13,player_home,50.35,49.36,0.92,1.52,?,16.34966636379089,Zona media
18490,5,player_home,50.98,29.48,0.889,0.92,?,16.34966636379089,Zona media
18490,1,player_home,44.34,40.51,0.907,0.92,?,16.34966636379089,Zona media
18490,26,player_away,10.16,40.65,0.734,2.42,?,16.34966636379089,Zona defensiva
18490,19,player_away,35.34,55.72,0.894,1.43,?,16.34966636379089,Zona media
18490,3,player_away,48.78,38.71,0.888,0.59,?,16.34966636379089,Zona media
18490,33,player_away,23.73,31.74,0.812,1.36,?,16.34966636379089,Zona defensiva
18490,6,player_home,36.81,27.97,0.524,1.51,?,16.34966636379089,Zona media
18490,17,gk_home,79.98,30.82,0.679,1.8,?,16.34966636379089,Zona ofensiva
18490,24,player_away,25.51,56.86,0.87,0.57,?,16.34966636379089,Zona defensiva
18490,22,player_home,26.48,30.66,0.799,0.6,?,16.34966636379089,Zona defensiva
18490,39,player_away,28.91,27.47,0.813,0.9,?,16.34966636379089,Zona defensiva
18490,10,player_away,42.25,42.03,0.869,0.78,?,16.34966636379089,Zona media
18490,36,player_home,21.2,19.37,0.73,1.97,?,16.34966636379089,Zona defensiva
18490,4,player_home,45.4,14.4,0.782,1.0,?,16.34966636379089,Zona media
18490,31,gk_away,4.98,33.71,0.592,2.69,?,16.34966636379089,Zona defensiva
18490,40,player_home,10.91,31.84,0.569,3.03,?,16.34966636379089,Zona defensiva
18490,16,player_away,42.8,9.0,0.723,3.08,?,16.34966636379089,Zona media
18491,2,player_home,51.28,41.45,0.93,0.45,?,16.383033029839446,Zona media
18491,28,player_home,31.39,48.96,0.801,0.46,?,16.383033029839446,Zona defensiva
18491,13,player_home,50.37,49.39,0.916,1.1,?,16.383033029839446,Zona media
18491,5,player_home,50.96,29.46,0.89,0.81,?,16.383033029839446,Zona media
18491,1,player_home,44.37,40.46,0.894,1.31,?,16.383033029839446,Zona media
18491,26,player_away,10.17,40.69,0.72,0.79,?,16.383033029839446,Zona defensiva
18491,19,player_away,35.39,55.74,0.899,1.62,?,16.383033029839446,Zona media
18491,3,player_away,48.79,38.68,0.895,0.76,?,16.383033029839446,Zona media
18491,33,player_away,23.74,31.69,0.795,1.57,?,16.383033029839446,Zona defensiva
18491,17,gk_home,80.01,30.78,0.647,0.66,?,16.383033029839446,Zona ofensiva
18491,24,player_away,25.51,56.83,0.865,0.69,?,16.383033029839446,Zona defensiva
18491,22,player_home,26.49,30.67,0.814,0.65,?,16.383033029839446,Zona defensiva
18491,39,player_away,28.87,27.39,0.82,2.09,?,16.383033029839446,Zona defensiva
18491,10,player_away,42.26,42.0,0.86,0.92,?,16.383033029839446,Zona media
18491,36,player_home,21.23,19.32,0.704,1.85,?,16.383033029839446,Zona defensiva
18491,4,player_home,45.46,14.55,0.74,3.15,?,16.383033029839446,Zona media
18491,31,gk_away,4.87,33.61,0.603,3.81,?,16.383033029839446,Zona defensiva
18491,40,player_home,10.84,31.74,0.581,1.58,?,16.383033029839446,Zona defensiva
18491,16,player_away,42.81,8.96,0.747,0.68,?,16.383033029839446,Zona media
18492,2,player_home,51.27,41.4,0.929,1.19,?,16.416399695887996,Zona media
18492,28,player_home,31.38,48.95,0.786,0.53,?,16.416399695887996,Zona defensiva
18492,13,player_home,50.4,49.44,0.904,1.54,?,16.416399695887996,Zona media
18492,5,player_home,50.95,29.47,0.885,0.36,?,16.416399695887996,Zona media
18492,1,player_home,44.39,40.4,0.89,1.7,?,16.416399695887996,Zona media
18492,26,player_away,10.21,40.75,0.708,1.31,?,16.416399695887996,Zona defensiva
18492,19,player_away,35.43,55.73,0.897,1.22,?,16.416399695887996,Zona media
18492,3,player_away,48.79,38.59,0.904,2.02,?,16.416399695887996,Zona media
18492,33,player_away,23.75,31.64,0.769,1.56,?,16.416399695887996,Zona defensiva
18492,17,gk_home,80.04,30.78,0.566,0.83,?,16.416399695887996,Zona ofensiva
18492,24,player_away,25.51,56.8,0.856,0.84,?,16.416399695887996,Zona defensiva
18492,22,player_home,26.5,30.67,0.827,0.4,?,16.416399695887996,Zona defensiva
18492,39,player_away,28.86,27.34,0.827,1.65,?,16.416399695887996,Zona defensiva
18492,10,player_away,42.27,41.98,0.858,0.78,?,16.416399695887996,Zona media
18492,36,player_home,21.41,19.41,0.696,4.26,?,16.416399695887996,Zona defensiva
18492,4,player_home,45.51,14.63,0.806,2.77,?,16.416399695887996,Zona media
18492,31,gk_away,4.78,33.51,0.61,3.89,?,16.416399695887996,Zona defensiva
18492,40,player_home,10.82,31.68,0.595,1.84,?,16.416399695887996,Zona defensiva
18492,16,player_away,42.82,8.91,0.666,1.07,?,16.416399695887996,Zona media
18492,6,player_home,36.94,28.07,0.561,2.43,?,16.416399695887996,Zona media
18493,2,player_home,51.27,41.38,0.926,0.65,?,16.44976636193655,Zona media
18493,28,player_home,31.36,48.92,0.784,0.94,?,16.44976636193655,Zona defensiva
18493,13,player_home,50.42,49.47,0.904,1.44,?,16.44976636193655,Zona media
18493,5,player_home,50.94,29.46,0.867,0.31,?,16.44976636193655,Zona media
18493,1,player_home,44.42,40.33,0.894,2.11,?,16.44976636193655,Zona media
18493,26,player_away,10.32,40.84,0.669,3.37,?,16.44976636193655,Zona defensiva
18493,19,player_away,35.45,55.72,0.898,0.97,?,16.44976636193655,Zona media
18493,3,player_away,48.79,38.53,0.905,1.96,?,16.44976636193655,Zona media
18493,33,player_away,23.74,31.55,0.737,2.32,?,16.44976636193655,Zona defensiva
18493,24,player_away,25.51,56.78,0.842,0.74,?,16.44976636193655,Zona defensiva
18493,22,player_home,26.51,30.67,0.838,0.28,?,16.44976636193655,Zona defensiva
18493,39,player_away,28.86,27.33,0.832,0.8,?,16.44976636193655,Zona defensiva
18493,10,player_away,42.28,41.95,0.849,0.76,?,16.44976636193655,Zona media
18493,36,player_home,21.6,19.52,0.575,5.68,?,16.44976636193655,Zona defensiva
18493,4,player_home,45.55,14.71,0.814,2.68,?,16.44976636193655,Zona media
18493,31,gk_away,4.76,33.47,0.61,2.22,?,16.44976636193655,Zona defensiva
18493,40,player_home,10.75,31.58,0.592,2.99,?,16.44976636193655,Zona defensiva
18493,16,player_away,42.84,8.83,0.792,2.08,?,16.44976636193655,Zona media
18493,6,player_home,36.95,28.03,0.583,0.92,?,16.44976636193655,Zona media
18494,2,player_home,51.26,41.32,0.926,1.4,?,16.483133027985104,Zona media
18494,28,player_home,31.36,48.92,0.779,0.15,?,16.483133027985104,Zona defensiva
18494,13,player_home,50.44,49.5,0.906,1.12,?,16.483133027985104,Zona media
18494,5,player_home,50.94,29.49,0.863,0.52,?,16.483133027985104,Zona media
18494,1,player_home,44.44,40.26,0.9,2.12,?,16.483133027985104,Zona media
18494,26,player_away,10.47,40.97,0.631,5.0,?,16.483133027985104,Zona defensiva
18494,19,player_away,35.47,55.68,0.865,1.01,?,16.483133027985104,Zona media
18494,3,player_away,48.79,38.5,0.911,1.09,?,16.483133027985104,Zona media
18494,33,player_away,23.75,31.48,0.682,2.09,?,16.483133027985104,Zona defensiva
18494,24,player_away,25.61,56.79,0.535,2.04,?,16.483133027985104,Zona defensiva
18494,22,player_home,26.52,30.67,0.841,0.31,?,16.483133027985104,Zona defensiva
18494,39,player_away,28.86,27.29,0.836,0.95,?,16.483133027985104,Zona defensiva
18494,10,player_away,42.3,41.96,0.824,0.49,?,16.483133027985104,Zona media
18494,4,player_home,45.58,14.77,0.83,2.35,?,16.483133027985104,Zona media
18494,31,gk_away,4.7,33.39,0.613,2.75,?,16.483133027985104,Zona defensiva
18494,40,player_home,10.73,31.52,0.598,2.31,?,16.483133027985104,Zona defensiva
18494,16,player_away,42.87,8.68,0.712,3.7,?,16.483133027985104,Zona media
18494,6,player_home,36.9,27.9,0.621,2.93,?,16.483133027985104,Zona media
18495,2,player_home,51.26,41.26,0.926,1.78,?,16.516499694033655,Zona media
18495,28,player_home,31.43,48.99,0.785,1.83,?,16.516499694033655,Zona defensiva
18495,13,player_home,50.45,49.49,0.92,0.38,?,16.516499694033655,Zona media
18495,5,player_home,50.94,29.51,0.86,0.57,?,16.516499694033655,Zona media
18495,1,player_home,44.49,40.22,0.859,1.89,?,16.516499694033655,Zona media
18495,26,player_away,10.58,41.07,0.62,4.63,?,16.516499694033655,Zona defensiva
18495,19,player_away,35.47,55.64,0.869,1.21,?,16.516499694033655,Zona media
18495,3,player_away,48.8,38.51,0.905,0.35,?,16.516499694033655,Zona media
18495,33,player_away,23.77,31.43,0.621,1.75,?,16.516499694033655,Zona defensiva
18495,24,player_away,25.72,56.81,0.813,2.83,?,16.516499694033655,Zona defensiva
18495,22,player_home,26.52,30.64,0.841,0.54,?,16.516499694033655,Zona defensiva
18495,39,player_away,28.88,27.31,0.839,0.45,?,16.516499694033655,Zona defensiva
18495,10,player_away,42.31,41.96,0.751,0.44,?,16.516499694033655,Zona media
18495,4,player_home,45.6,14.77,0.831,0.97,?,16.516499694033655,Zona media
18495,31,gk_away,4.6,33.29,0.602,3.66,?,16.516499694033655,Zona defensiva
18495,40,player_home,10.78,31.52,0.557,0.95,?,16.516499694033655,Zona defensiva
18495,16,player_away,42.88,8.39,0.557,7.08,?,16.516499694033655,Zona media
18495,6,player_home,36.86,27.77,0.655,3.54,?,16.516499694033655,Zona media
18496,2,player_home,51.25,41.16,0.926,2.53,?,16.54986636008221,Zona media
18496,28,player_home,31.51,49.05,0.79,2.64,?,16.54986636008221,Zona defensiva
18496,13,player_home,50.47,49.49,0.933,0.58,?,16.54986636008221,Zona media
18496,5,player_home,50.93,29.55,0.872,0.95,?,16.54986636008221,Zona media
18496,1,player_home,44.54,40.15,0.875,2.33,?,16.54986636008221,Zona media
18496,26,player_away,10.65,41.15,0.599,3.73,?,16.54986636008221,Zona defensiva
18496,19,player_away,35.49,55.62,0.865,0.9,?,16.54986636008221,Zona media
18496,3,player_away,48.81,38.52,0.884,0.3,?,16.54986636008221,Zona media
18496,33,player_away,23.8,31.41,0.571,1.29,?,16.54986636008221,Zona defensiva
18496,24,player_away,25.88,56.85,0.866,4.2,?,16.54986636008221,Zona defensiva
18496,22,player_home,26.52,30.63,0.829,0.53,?,16.54986636008221,Zona defensiva
18496,39,player_away,28.85,27.24,0.839,1.51,?,16.54986636008221,Zona defensiva
18496,10,player_away,42.32,41.95,0.693,0.29,?,16.54986636008221,Zona media
18496,4,player_home,45.6,14.73,0.822,0.57,?,16.54986636008221,Zona media
18496,31,gk_away,4.56,33.24,0.603,2.6,?,16.54986636008221,Zona defensiva
18496,40,player_home,10.84,31.52,0.599,1.52,?,16.54986636008221,Zona defensiva
18496,16,player_away,42.9,8.14,0.715,7.28,?,16.54986636008221,Zona media
18496,6,player_home,36.84,27.7,0.677,2.66,?,16.54986636008221,Zona media
18496,17,gk_home,80.23,30.75,0.585,1.53,?,16.54986636008221,Zona ofensiva
18497,2,player_home,51.23,41.03,0.924,3.51,?,16.583233026130763,Zona media
18497,28,player_home,31.59,49.13,0.794,3.19,?,16.583233026130763,Zona defensiva
18497,13,player_home,50.49,49.49,0.935,0.67,?,16.583233026130763,Zona media
18497,5,player_home,50.91,29.51,0.887,0.77,?,16.583233026130763,Zona media
18497,1,player_home,44.59,40.13,0.885,1.82,?,16.583233026130763,Zona media
18497,26,player_away,10.55,41.09,0.599,1.23,?,16.583233026130763,Zona defensiva
18497,19,player_away,35.57,55.67,0.864,1.93,?,16.583233026130763,Zona media
18497,3,player_away,48.81,38.45,0.851,1.33,?,16.583233026130763,Zona media
18497,24,player_away,26.07,56.92,0.869,5.6,?,16.583233026130763,Zona defensiva
18497,22,player_home,26.58,30.68,0.823,1.56,?,16.583233026130763,Zona defensiva
18497,39,player_away,28.8,27.14,0.838,2.78,?,16.583233026130763,Zona defensiva
18497,10,player_away,42.31,41.93,0.579,0.5,?,16.583233026130763,Zona media
18497,4,player_home,45.62,14.7,0.811,0.83,?,16.583233026130763,Zona media
18497,31,gk_away,4.59,33.23,0.602,0.85,?,16.583233026130763,Zona defensiva
18497,40,player_home,10.87,31.51,0.623,1.15,?,16.583233026130763,Zona defensiva
18497,16,player_away,42.91,7.98,0.682,5.57,?,16.583233026130763,Zona media
18497,6,player_home,36.84,27.7,0.678,0.99,?,16.583233026130763,Zona media
18497,17,gk_home,80.46,30.44,0.708,8.28,?,16.583233026130763,Zona ofensiva
18498,2,player_home,51.22,40.92,0.924,3.32,?,16.616599692179314,Zona media
18498,28,player_home,31.66,49.19,0.798,2.77,?,16.616599692179314,Zona defensiva
18498,13,player_home,50.52,49.48,0.933,0.72,?,16.616599692179314,Zona media
18498,5,player_home,50.87,29.51,0.888,0.85,?,16.616599692179314,Zona media
18498,1,player_home,44.64,40.16,0.886,1.56,?,16.616599692179314,Zona media
18498,26,player_away,10.41,41.0,0.589,3.75,?,16.616599692179314,Zona defensiva
18498,19,player_away,35.65,55.73,0.865,2.51,?,16.616599692179314,Zona media
18498,3,player_away,48.83,38.34,0.852,2.68,?,16.616599692179314,Zona media
18498,24,player_away,26.15,56.94,0.871,3.47,?,16.616599692179314,Zona defensiva
18498,22,player_home,26.64,30.7,0.812,1.71,?,16.616599692179314,Zona defensiva
18498,39,player_away,28.82,27.12,0.826,1.08,?,16.616599692179314,Zona defensiva
18498,10,player_away,42.34,41.93,0.543,0.62,?,16.616599692179314,Zona media
18498,4,player_home,45.65,14.73,0.53,0.76,?,16.616599692179314,Zona media
18498,31,gk_away,4.56,33.17,0.571,1.52,?,16.616599692179314,Zona defensiva
18498,40,player_home,10.92,31.52,0.643,1.32,?,16.616599692179314,Zona defensiva
18498,16,player_away,42.93,7.87,0.679,4.09,?,16.616599692179314,Zona media
18498,6,player_home,36.86,27.73,0.73,0.5,?,16.616599692179314,Zona media
18498,17,gk_home,80.75,30.02,0.753,13.11,?,16.616599692179314,Zona ofensiva
18498,36,player_home,22.17,19.74,0.603,3.23,?,16.616599692179314,Zona defensiva
18499,2,player_home,51.21,40.86,0.924,2.45,?,16.649966358227868,Zona media
18499,28,player_home,31.69,49.21,0.797,1.64,?,16.649966358227868,Zona defensiva
18499,13,player_home,50.55,49.45,0.929,1.23,?,16.649966358227868,Zona media
18499,5,player_home,50.85,29.49,0.896,0.87,?,16.649966358227868,Zona media
18499,1,player_home,44.66,40.15,0.895,1.03,?,16.649966358227868,Zona media
18499,19,player_away,35.73,55.79,0.864,2.89,?,16.649966358227868,Zona media
18499,3,player_away,48.86,38.22,0.865,3.35,?,16.649966358227868,Zona media
18499,24,player_away,26.16,56.91,0.855,1.27,?,16.649966358227868,Zona defensiva
18499,22,player_home,26.66,30.69,0.805,0.94,?,16.649966358227868,Zona defensiva
18499,39,player_away,28.84,27.12,0.826,0.63,?,16.649966358227868,Zona defensiva
18499,10,player_away,42.36,41.93,0.668,0.64,?,16.649966358227868,Zona media
18499,31,gk_away,4.52,33.1,0.581,2.18,?,16.649966358227868,Zona defensiva
18499,40,player_home,11.03,31.6,0.649,3.0,?,16.649966358227868,Zona defensiva
18499,16,player_away,42.95,7.76,0.676,3.78,?,16.649966358227868,Zona media
18499,6,player_home,36.87,27.74,0.742,0.47,?,16.649966358227868,Zona media
18499,17,gk_home,80.78,30.02,0.763,4.82,?,16.649966358227868,Zona ofensiva
18499,36,player_home,22.27,19.77,0.69,3.03,?,16.649966358227868,Zona defensiva
18500,2,player_home,51.21,40.81,0.923,1.73,?,16.683333024276422,Zona media
18500,28,player_home,31.7,49.21,0.792,0.87,?,16.683333024276422,Zona defensiva
18500,13,player_home,50.6,49.42,0.924,1.59,?,16.683333024276422,Zona media
18500,5,player_home,50.83,29.49,0.895,0.63,?,16.683333024276422,Zona media
18500,1,player_home,44.69,40.14,0.895,0.82,?,16.683333024276422,Zona media
18500,19,player_away,35.8,55.86,0.871,2.97,?,16.683333024276422,Zona media
18500,3,player_away,48.9,38.09,0.785,3.91,?,16.683333024276422,Zona media
18500,24,player_away,26.17,56.89,0.837,0.77,?,16.683333024276422,Zona defensiva
18500,22,player_home,26.64,30.62,0.781,1.43,?,16.683333024276422,Zona defensiva
18500,39,player_away,28.88,27.12,0.818,0.84,?,16.683333024276422,Zona defensiva
18500,10,player_away,42.36,41.92,0.752,0.36,?,16.683333024276422,Zona media
18500,31,gk_away,4.54,33.07,0.586,1.13,?,16.683333024276422,Zona defensiva
18500,40,player_home,11.1,31.63,0.63,2.63,?,16.683333024276422,Zona defensiva
18500,16,player_away,42.98,7.69,0.643,2.62,?,16.683333024276422,Zona media
18500,6,player_home,36.87,27.71,0.756,0.48,?,16.683333024276422,Zona media
18500,17,gk_home,80.82,30.0,0.761,2.42,?,16.683333024276422,Zona ofensiva
18500,36,player_home,22.38,19.86,0.758,3.98,?,16.683333024276422,Zona defensiva
18501,2,player_home,51.22,40.77,0.922,1.3,?,16.716699690324972,Zona media
18501,28,player_home,31.72,49.22,0.793,0.56,?,16.716699690324972,Zona defensiva
18501,13,player_home,50.65,49.36,0.912,2.05,?,16.716699690324972,Zona media
18501,5,player_home,50.82,29.51,0.893,0.56,?,16.716699690324972,Zona media
18501,1,player_home,44.69,40.1,0.903,0.99,?,16.716699690324972,Zona media
18501,19,player_away,35.83,55.89,0.872,1.85,?,16.716699690324972,Zona media
18501,3,player_away,48.95,37.98,0.749,3.67,?,16.716699690324972,Zona media
18501,24,player_away,26.28,56.94,0.844,2.55,?,16.716699690324972,Zona defensiva
18501,22,player_home,26.6,30.51,0.77,2.82,?,16.716699690324972,Zona defensiva
18501,39,player_away,28.91,27.1,0.804,1.01,?,16.716699690324972,Zona defensiva
18501,10,player_away,42.37,41.92,0.796,0.14,?,16.716699690324972,Zona media
18501,31,gk_away,4.56,33.05,0.601,1.08,?,16.716699690324972,Zona defensiva
18501,40,player_home,11.23,31.72,0.637,4.1,?,16.716699690324972,Zona defensiva
18501,16,player_away,42.98,7.6,0.638,2.67,?,16.716699690324972,Zona media
18501,6,player_home,36.86,27.65,0.772,1.3,?,16.716699690324972,Zona media
18501,17,gk_home,80.8,30.09,0.757,1.19,?,16.716699690324972,Zona ofensiva
18501,36,player_home,22.5,19.97,0.785,4.43,?,16.716699690324972,Zona defensiva
18501,33,player_away,24.01,31.34,0.591,1.42,?,16.716699690324972,Zona defensiva
18502,2,player_home,51.23,40.75,0.921,0.9,?,16.750066356373527,Zona media
18502,28,player_home,31.73,49.22,0.79,0.4,?,16.750066356373527,Zona defensiva
18502,13,player_home,50.69,49.3,0.904,2.05,?,16.750066356373527,Zona media
18502,5,player_home,50.82,29.56,0.895,0.98,?,16.750066356373527,Zona media
18502,1,player_home,44.67,39.98,0.905,2.77,?,16.750066356373527,Zona media
18502,19,player_away,35.86,55.91,0.876,1.28,?,16.750066356373527,Zona media
18502,3,player_away,49.0,37.95,0.721,2.08,?,16.750066356373527,Zona media
18502,24,player_away,26.48,57.03,0.852,5.26,?,16.750066356373527,Zona defensiva
18502,22,player_home,26.53,30.39,0.763,3.73,?,16.750066356373527,Zona defensiva
18502,39,player_away,28.98,27.15,0.778,2.0,?,16.750066356373527,Zona defensiva
18502,10,player_away,42.37,41.92,0.844,0.1,?,16.750066356373527,Zona media
18502,31,gk_away,4.67,33.08,0.618,2.23,?,16.750066356373527,Zona defensiva
18502,40,player_home,11.36,31.82,0.638,4.61,?,16.750066356373527,Zona defensiva
18502,16,player_away,43.01,7.66,0.684,0.8,?,16.750066356373527,Zona media
18502,6,player_home,36.85,27.59,0.782,1.67,?,16.750066356373527,Zona media
18502,17,gk_home,80.77,30.17,0.773,2.04,?,16.750066356373527,Zona ofensiva
18502,36,player_home,22.62,20.09,0.765,4.94,?,16.750066356373527,Zona defensiva
18502,33,player_away,24.06,31.34,0.739,1.44,?,16.750066356373527,Zona defensiva
18502,26,player_away,10.39,41.15,0.552,1.8,?,16.750066356373527,Zona defensiva
18503,2,player_home,51.24,40.7,0.917,1.29,?,16.78343302242208,Zona media
18503,28,player_home,31.73,49.22,0.798,0.21,?,16.78343302242208,Zona defensiva
18503,13,player_home,50.74,49.32,0.911,1.39,?,16.78343302242208,Zona media
18503,5,player_home,50.82,29.59,0.894,1.05,?,16.78343302242208,Zona media
18503,1,player_home,44.66,39.85,0.901,3.38,?,16.78343302242208,Zona media
18503,19,player_away,35.89,55.94,0.87,1.33,?,16.78343302242208,Zona media
18503,3,player_away,49.03,37.98,0.865,1.11,?,16.78343302242208,Zona media
18503,24,player_away,26.62,57.09,0.845,4.76,?,16.78343302242208,Zona defensiva
18503,22,player_home,26.53,30.36,0.751,1.86,?,16.78343302242208,Zona defensiva
18503,39,player_away,29.06,27.23,0.767,2.88,?,16.78343302242208,Zona defensiva
18503,10,player_away,42.36,41.89,0.868,0.61,?,16.78343302242208,Zona media
18503,31,gk_away,4.9,33.22,0.629,6.18,?,16.78343302242208,Zona defensiva
18503,40,player_home,11.34,31.76,0.646,0.86,?,16.78343302242208,Zona defensiva
18503,16,player_away,43.07,7.79,0.703,3.0,?,16.78343302242208,Zona media
18503,6,player_home,36.83,27.53,0.786,1.9,?,16.78343302242208,Zona media
18503,17,gk_home,80.81,30.14,0.787,0.54,?,16.78343302242208,Zona ofensiva
18503,36,player_home,22.67,20.06,0.749,2.21,?,16.78343302242208,Zona defensiva
18503,33,player_away,24.09,31.32,0.791,1.14,?,16.78343302242208,Zona defensiva
18503,26,player_away,10.41,41.21,0.624,1.88,?,16.78343302242208,Zona defensiva
18503,4,player_home,45.91,14.7,0.627,1.82,?,16.78343302242208,Zona media
18504,2,player_home,51.24,40.66,0.915,1.33,?,16.81679968847063,Zona media
18504,28,player_home,31.74,49.22,0.795,0.17,?,16.81679968847063,Zona defensiva
18504,13,player_home,50.77,49.33,0.923,1.13,?,16.81679968847063,Zona media
18504,5,player_home,50.81,29.57,0.887,0.22,?,16.81679968847063,Zona media
18504,1,player_home,44.66,39.78,0.895,2.66,?,16.81679968847063,Zona media
18504,19,player_away,35.92,55.96,0.875,1.14,?,16.81679968847063,Zona media
18504,3,player_away,49.05,37.99,0.886,0.79,?,16.81679968847063,Zona media
18504,24,player_away,26.68,57.1,0.846,2.71,?,16.81679968847063,Zona defensiva
18504,22,player_home,26.61,30.44,0.741,1.76,?,16.81679968847063,Zona defensiva
18504,39,player_away,29.15,27.32,0.781,3.56,?,16.81679968847063,Zona defensiva
18504,10,player_away,42.36,41.89,0.874,0.23,?,16.81679968847063,Zona media
18504,31,gk_away,5.11,33.35,0.615,6.92,?,16.81679968847063,Zona defensiva
18504,40,player_home,11.42,31.79,0.658,1.85,?,16.81679968847063,Zona defensiva
18504,16,player_away,43.12,7.96,0.709,4.59,?,16.81679968847063,Zona media
18504,6,player_home,36.8,27.44,0.794,2.55,?,16.81679968847063,Zona media
18504,17,gk_home,80.84,30.13,0.776,0.9,?,16.81679968847063,Zona ofensiva
18504,36,player_home,22.6,19.82,0.736,4.66,?,16.81679968847063,Zona defensiva
18504,33,player_away,24.18,31.39,0.82,2.61,?,16.81679968847063,Zona defensiva
18504,26,player_away,10.4,41.24,0.63,1.11,?,16.81679968847063,Zona defensiva
18504,4,player_home,45.93,14.54,0.671,3.66,?,16.81679968847063,Zona media
18505,2,player_home,51.24,40.63,0.915,0.93,?,16.850166354519185,Zona media
18505,28,player_home,31.74,49.22,0.807,0.1,?,16.850166354519185,Zona defensiva
18505,13,player_home,50.8,49.35,0.924,1.02,?,16.850166354519185,Zona media
18505,5,player_home,50.8,29.54,0.882,0.68,?,16.850166354519185,Zona media
18505,1,player_home,44.66,39.73,0.893,1.83,?,16.850166354519185,Zona media
18505,19,player_away,35.93,55.97,0.872,0.71,?,16.850166354519185,Zona media
18505,3,player_away,49.06,37.96,0.899,0.64,?,16.850166354519185,Zona media
18505,24,player_away,26.7,57.09,0.852,1.33,?,16.850166354519185,Zona defensiva
18505,22,player_home,26.67,30.5,0.733,2.26,?,16.850166354519185,Zona defensiva
18505,39,player_away,29.26,27.47,0.769,4.85,?,16.850166354519185,Zona defensiva
18505,10,player_away,42.39,41.93,0.876,0.93,?,16.850166354519185,Zona media
